,video_id,video_url,M1,M2,M3,M4,M5,M6,M7,M8,overall
455,hSFzikSncGA,https://www.youtube.com/watch?v=hSFzikSncGA,0,0,0,0,0,0,0,0,0.0
456,E9xjvF3jefU,https://www.youtube.com/watch?v=E9xjvF3jefU,0,0,0,0,0,0,0,0,0.0
457,VqMTF4kwCoQ,https://www.youtube.com/watch?v=VqMTF4kwCoQ,0,0,0,0,0,0,0,0,0.0
458,TyBNuy6cD4A,https://www.youtube.com/watch?v=TyBNuy6cD4A,0,0,0,0,0,0,0,0,0.0
459,1lqrnJ1CDAY,https://www.youtube.com/watch?v=1lqrnJ1CDAY,0,0,0,0,0,0,0,0,0.0
460,Xqyfxr4LTrY,https://www.youtube.com/watch?v=Xqyfxr4LTrY,0,0,0,0,0,0,0,0,0.0
461,fUT_OsclQfY,https://www.youtube.com/watch?v=fUT_OsclQfY,0,0,0,0,0,0,0,0,0.0
462,5mqGw1X-C0M,https://www.youtube.com/watch?v=5mqGw1X-C0M,0,0,0,0,0,0,0,0,0.0
463,km_5DwLMAgc,https://www.youtube.com/watch?v=km_5DwLMAgc,1,0,1,0,1,0,1,0,1.0
464,P2EIkUaD1Zo,https://www.youtube.com/watch?v=P2EIkUaD1Zo,0,0,0,0,0,0,0,0,0.0
465,fYN14UfO-Uc,https://www.youtube.com/watch?v=fYN14UfO-Uc,1,0,0,0,0,0,0,0,1.0
466,5IZrYeUX3MI,https://www.youtube.com/watch?v=5IZrYeUX3MI,0,0,0,0,0,0,0,0,0.0
467,JsUH8llvTZo,https://www.youtube.com/watch?v=JsUH8llvTZo,0,0,0,0,0,0,0,0,0.0
468,4B9bY4AIu8M,https://www.youtube.com/watch?v=4B9bY4AIu8M,0,0,0,0,0,0,0,0,0.0
469,FdwsbedTO2U,https://www.youtube.com/watch?v=FdwsbedTO2U,0,0,0,0,0,0,0,0,0.0
470,PY9DcIMGxMs,https://www.youtube.com/watch?v=PY9DcIMGxMs,0,-1,-1,-1,-1,-1,0,0,-1.0
471,PHVGL1BDXXU,https://www.youtube.com/watch?v=PHVGL1BDXXU,0,0,0,0,0,0,0,0,0.0
472,ARh25YI99DM,https://www.youtube.com/watch?v=ARh25YI99DM,0,1,0,0,0,0,0,0,1.0
473,qEd96qzhDnE,https://www.youtube.com/watch?v=qEd96qzhDnE,0,0,0,0,0,0,0,0,0.0
474,5Uxe86NaHX4,https://www.youtube.com/watch?v=5Uxe86NaHX4,0,0,0,0,0,0,0,0,0.0
475,gyfaVBdktgA,https://www.youtube.com/watch?v=gyfaVBdktgA,0,0,0,0,0,0,0,0,0.0
476,GzJJ04iOJ5w,https://www.youtube.com/watch?v=GzJJ04iOJ5w,0,0,0,0,0,0,0,0,0.0
477,jP07Lb_xzNg,https://www.youtube.com/watch?v=jP07Lb_xzNg,0,0,0,0,0,0,0,0,0.0
478,IVvuaetdZAQ,https://www.youtube.com/watch?v=IVvuaetdZAQ,0,0,0,0,0,0,0,0,0.0
479,fP6w_LagX40,https://www.youtube.com/watch?v=fP6w_LagX40,0,0,0,0,0,0,0,0,0.0
480,vyyZmVZwf1I,https://www.youtube.com/watch?v=vyyZmVZwf1I,0,0,0,0,0,0,0,0,0.0
481,7YBSaTaUZhY,https://www.youtube.com/watch?v=7YBSaTaUZhY,0,0,0,0,0,0,0,0,0.0
482,6dbDvfBnuUQ,https://www.youtube.com/watch?v=6dbDvfBnuUQ,0,0,0,0,0,0,0,0,0.0
483,CD8rDufLSh4,https://www.youtube.com/watch?v=CD8rDufLSh4,0,-1,0,-1,0,0,0,0,-1.0
484,bnCT0GXgLJg,https://www.youtube.com/watch?v=bnCT0GXgLJg,0,0,0,0,0,0,0,0,0.0
485,_qlJlqlfvuw,https://www.youtube.com/watch?v=_qlJlqlfvuw,0,0,0,0,0,0,0,0,0.0
486,pR_4t09yqCM,https://www.youtube.com/watch?v=pR_4t09yqCM,0,0,0,0,0,0,0,0,0.0
487,Te2BVuTkyrc,https://www.youtube.com/watch?v=Te2BVuTkyrc,0,0,0,0,0,0,0,0,0.0
488,NBG_QiFQUYY,https://www.youtube.com/watch?v=NBG_QiFQUYY,0,0,0,0,0,0,0,0,0.0
489,gXY8G0rWylA,https://www.youtube.com/watch?v=gXY8G0rWylA,0,0,0,0,0,0,0,0,0.0
490,ExJSnMRU0AU,https://www.youtube.com/watch?v=ExJSnMRU0AU,0,-1,0,-1,0,0,0,0,-1.0
491,xCy40PSNYBc,https://www.youtube.com/watch?v=xCy40PSNYBc,0,-1,0,-1,0,0,0,0,-1.0
492,lBxlDnHC98A,https://www.youtube.com/watch?v=lBxlDnHC98A,0,-1,0,-1,0,0,0,0,-1.0
493,SZu8Lbv_sdo,https://www.youtube.com/watch?v=SZu8Lbv_sdo,0,1,0,0,0,0,0,0,1.0
494,mnuhmXjZhIc,https://www.youtube.com/watch?v=mnuhmXjZhIc,0,0,0,-1,0,0,0,0,-1.0
495,2511dULHz-I,https://www.youtube.com/watch?v=2511dULHz-I,0,-1,0,0,0,0,0,0,-1.0
496,wFpxb0M8KjU,https://www.youtube.com/watch?v=wFpxb0M8KjU,0,-1,-1,-1,0,-1,-1,0,-1.0
497,6xcwt9mSbYE,https://www.youtube.com/watch?v=6xcwt9mSbYE,0,0,0,0,0,0,0,0,0.0
498,3-nW3luYvzc,https://www.youtube.com/watch?v=3-nW3luYvzc,0,0,0,0,0,0,0,0,0.0
499,W-ZdQ0z5cLM,https://www.youtube.com/watch?v=W-ZdQ0z5cLM,0,0,0,0,0,0,0,0,0.0
500,j0KT_DL9ZBs,https://www.youtube.com/watch?v=j0KT_DL9ZBs,0,0,0,0,0,0,0,0,0.0
501,RkpQcTzhBL0,https://www.youtube.com/watch?v=RkpQcTzhBL0,0,0,0,0,0,0,0,0,0.0
502,Z6ChWc12AhM,https://www.youtube.com/watch?v=Z6ChWc12AhM,0,0,0,0,0,0,0,0,0.0
503,yyE-XuUTw9Y,https://www.youtube.com/watch?v=yyE-XuUTw9Y,0,0,0,0,0,0,0,0,0.0
504,JK0-NBNN-Q4,https://www.youtube.com/watch?v=JK0-NBNN-Q4,0,0,0,0,0,0,0,0,0.0
505,1UcFK8KcYJw,https://www.youtube.com/watch?v=1UcFK8KcYJw,0,0,0,0,0,0,0,0,0.0
506,d50kgDlKLGU,https://www.youtube.com/watch?v=d50kgDlKLGU,0,0,0,0,0,1,0,0,1.0
507,GmnZFqmRkec,https://www.youtube.com/watch?v=GmnZFqmRkec,0,0,0,0,0,0,0,0,0.0
508,EL2iiFuJ08c,https://www.youtube.com/watch?v=EL2iiFuJ08c,0,0,0,0,0,0,0,0,0.0
509,5Fk4P_tQi3k,https://www.youtube.com/watch?v=5Fk4P_tQi3k,0,0,0,0,0,0,0,0,0.0
510,-3ehoeoJj30,https://www.youtube.com/watch?v=-3ehoeoJj30,0,0,0,0,0,0,0,0,0.0
511,4m3u6hfuQFU,https://www.youtube.com/watch?v=4m3u6hfuQFU,0,0,0,0,0,0,0,0,0.0
512,SQJdyRzIHlc,https://www.youtube.com/watch?v=SQJdyRzIHlc,0,1,0,0,0,0,0,0,1.0
513,o1yUKfvnqRQ,https://www.youtube.com/watch?v=o1yUKfvnqRQ,0,-1,0,-1,0,-1,0,0,-1.0
514,sTRzt1Amjz0,https://www.youtube.com/watch?v=sTRzt1Amjz0,0,0,0,0,0,0,0,0,0.0
515,VEhUttKGt6M,https://www.youtube.com/watch?v=VEhUttKGt6M,0,0,0,0,0,0,0,0,0.0
516,mh15OTzSdls,https://www.youtube.com/watch?v=mh15OTzSdls,1,1,1,0,0,0,1,0,1.0
517,2oZ9cGcusbE,https://www.youtube.com/watch?v=2oZ9cGcusbE,0,0,0,0,0,0,0,0,0.0
518,y9jPlgPZq4I,https://www.youtube.com/watch?v=y9jPlgPZq4I,0,0,0,0,0,0,0,0,0.0
519,p668TNwW1sc,https://www.youtube.com/watch?v=p668TNwW1sc,0,0,0,0,0,0,0,0,0.0
520,De-ix0D60Yg,https://www.youtube.com/watch?v=De-ix0D60Yg,0,-1,0,0,0,-1,0,0,-1.0
521,ltVDZNPFiiE,https://www.youtube.com/watch?v=ltVDZNPFiiE,0,-1,0,-1,0,0,0,0,-1.0
522,7cDYYvOhKwg,https://www.youtube.com/watch?v=7cDYYvOhKwg,0,0,0,0,0,0,0,0,0.0
523,g7_uKDsv7HM,https://www.youtube.com/watch?v=g7_uKDsv7HM,0,0,0,0,0,0,0,0,0.0
524,q2ioZ5SezmY,https://www.youtube.com/watch?v=q2ioZ5SezmY,0,0,0,0,0,0,0,0,0.0
525,dzdVk_08i_Y,https://www.youtube.com/watch?v=dzdVk_08i_Y,0,0,0,0,0,0,0,0,0.0
526,8lsDuWzIvQw,https://www.youtube.com/watch?v=8lsDuWzIvQw,0,0,0,0,0,0,0,0,0.0
527,n2SM_ZwmKw0,https://www.youtube.com/watch?v=n2SM_ZwmKw0,0,0,0,0,0,0,0,0,0.0
528,PJ-nut_GN7I,https://www.youtube.com/watch?v=PJ-nut_GN7I,0,0,0,0,0,0,0,0,0.0
529,csOZutpHDyc,https://www.youtube.com/watch?v=csOZutpHDyc,0,0,0,0,0,0,0,0,0.0
530,O7eVICpL8FY,https://www.youtube.com/watch?v=O7eVICpL8FY,0,0,0,0,0,0,0,0,0.0
531,-bmp4QWzHak,https://www.youtube.com/watch?v=-bmp4QWzHak,0,0,0,0,0,0,0,0,0.0
532,SogKYvh3D3o,https://www.youtube.com/watch?v=SogKYvh3D3o,0,0,0,0,0,0,0,0,0.0
533,ImIyZkNjdJ0,https://www.youtube.com/watch?v=ImIyZkNjdJ0,0,0,0,0,0,0,0,0,0.0
534,lM_zH5CK4uo,https://www.youtube.com/watch?v=lM_zH5CK4uo,0,0,0,0,0,0,0,0,0.0
535,y3q88RTL0YI,https://www.youtube.com/watch?v=y3q88RTL0YI,0,0,0,0,0,0,0,0,0.0
536,WaGdXXerDtA,https://www.youtube.com/watch?v=WaGdXXerDtA,0,0,0,0,0,0,0,0,0.0
537,G6k3RYZdYzs,https://www.youtube.com/watch?v=G6k3RYZdYzs,0,0,0,0,0,0,0,0,0.0
538,xQmP_cM2OUI,https://www.youtube.com/watch?v=xQmP_cM2OUI,0,0,0,0,0,0,0,0,0.0
539,Z8-n___3J5A,https://www.youtube.com/watch?v=Z8-n___3J5A,0,0,0,0,0,0,0,0,0.0
540,yo0Tlguc27g,https://www.youtube.com/watch?v=yo0Tlguc27g,0,0,0,0,0,0,0,0,0.0
541,iDqrWbIBP-M,https://www.youtube.com/watch?v=iDqrWbIBP-M,0,0,0,0,0,0,0,0,0.0
542,DoQT9WBrZms,https://www.youtube.com/watch?v=DoQT9WBrZms,0,0,0,0,0,0,0,0,0.0
543,h1KX4CBJNkQ,https://www.youtube.com/watch?v=h1KX4CBJNkQ,0,0,0,0,0,0,0,0,0.0
544,YAzliHP8uc4,https://www.youtube.com/watch?v=YAzliHP8uc4,0,0,0,0,0,0,0,0,0.0
545,sDfVqHePk0o,https://www.youtube.com/watch?v=sDfVqHePk0o,0,0,0,0,0,0,0,0,0.0
546,ghhiA36JgAk,https://www.youtube.com/watch?v=ghhiA36JgAk,0,0,0,0,0,0,0,0,0.0
547,bq009mOzalM,https://www.youtube.com/watch?v=bq009mOzalM,0,0,0,0,0,0,0,0,0.0
548,8cRuY17jYtw,https://www.youtube.com/watch?v=8cRuY17jYtw,0,0,0,0,0,0,0,0,0.0
549,ej8BkYdcGc0,https://www.youtube.com/watch?v=ej8BkYdcGc0,0,0,0,0,0,0,0,0,0.0
550,xp2HNcprNDw,https://www.youtube.com/watch?v=xp2HNcprNDw,0,0,0,0,0,0,0,0,0.0
551,8gQFhApdOIY,https://www.youtube.com/watch?v=8gQFhApdOIY,0,0,0,0,0,0,0,0,0.0
552,dxMNH5a343o,https://www.youtube.com/watch?v=dxMNH5a343o,0,0,0,0,0,0,0,0,0.0
553,HAPHcEbWkkI,https://www.youtube.com/watch?v=HAPHcEbWkkI,0,0,0,0,0,0,0,0,0.0
554,x6kTtl_BQa4,https://www.youtube.com/watch?v=x6kTtl_BQa4,0,0,0,0,0,0,0,0,0.0
555,s_ewgjx9iNg,https://www.youtube.com/watch?v=s_ewgjx9iNg,0,0,0,0,0,0,0,0,0.0
556,PgpkiLSNVeg,https://www.youtube.com/watch?v=PgpkiLSNVeg,0,0,0,0,0,0,0,0,0.0
557,qDccWDLKmEY,https://www.youtube.com/watch?v=qDccWDLKmEY,0,0,0,0,0,0,0,0,0.0
558,sbxJPz3oOvA,https://www.youtube.com/watch?v=sbxJPz3oOvA,0,0,0,0,0,0,0,0,0.0
559,bhaBHe2G6kw,https://www.youtube.com/watch?v=bhaBHe2G6kw,0,0,0,0,0,0,0,0,0.0
560,qX9JtGKxtGU,https://www.youtube.com/watch?v=qX9JtGKxtGU,0,0,0,0,0,0,0,0,0.0
561,po2T84RA-pM,https://www.youtube.com/watch?v=po2T84RA-pM,0,0,0,0,0,0,0,0,0.0
562,oUXOf3EE_4w,https://www.youtube.com/watch?v=oUXOf3EE_4w,0,0,0,0,0,0,0,0,0.0
563,Y1FbfrKqXT8,https://www.youtube.com/watch?v=Y1FbfrKqXT8,0,0,0,0,0,0,0,0,0.0
564,JY6_t6r26MI,https://www.youtube.com/watch?v=JY6_t6r26MI,0,0,0,0,0,0,0,0,0.0
565,6OKMVSl_PYk,https://www.youtube.com/watch?v=6OKMVSl_PYk,0,0,0,0,0,0,0,0,0.0
566,0g8mtwkvZfE,https://www.youtube.com/watch?v=0g8mtwkvZfE,0,0,0,0,0,0,0,0,0.0
567,3XMBtLQtbQs,https://www.youtube.com/watch?v=3XMBtLQtbQs,0,0,0,0,0,0,0,0,0.0
568,aHdnPpuHcxo,https://www.youtube.com/watch?v=aHdnPpuHcxo,0,0,0,0,0,0,0,0,0.0
569,lHcM3mnopW4,https://www.youtube.com/watch?v=lHcM3mnopW4,0,0,0,0,0,0,0,0,0.0
570,OQTzaiaZTf0,https://www.youtube.com/watch?v=OQTzaiaZTf0,0,0,0,0,0,0,0,0,0.0
571,tSW6EO8g0b8,https://www.youtube.com/watch?v=tSW6EO8g0b8,0,0,0,0,0,0,0,0,0.0
572,pmpd7vLKK8g,https://www.youtube.com/watch?v=pmpd7vLKK8g,0,0,0,0,0,0,0,0,0.0
573,ZP_m4W38p0s,https://www.youtube.com/watch?v=ZP_m4W38p0s,0,0,0,0,0,0,0,0,0.0
574,JRRs2QRH1Wg,https://www.youtube.com/watch?v=JRRs2QRH1Wg,0,0,0,0,0,0,0,0,0.0
575,-0znpJ8mE48,https://www.youtube.com/watch?v=-0znpJ8mE48,0,0,0,0,0,0,0,0,0.0
576,GGdRrnv7bBo,https://www.youtube.com/watch?v=GGdRrnv7bBo,-1,-1,0,0,1,0,1,0,-1.0
577,K6STm-fcu6c,https://www.youtube.com/watch?v=K6STm-fcu6c,0,0,0,0,0,0,0,0,0.0
578,8OybXyLni5E,https://www.youtube.com/watch?v=8OybXyLni5E,0,0,0,0,0,0,0,0,0.0
579,3fdP1YolYyo,https://www.youtube.com/watch?v=3fdP1YolYyo,0,0,0,0,0,0,0,0,0.0
580,WRJ7W7b-mR4,https://www.youtube.com/watch?v=WRJ7W7b-mR4,0,0,0,0,0,0,0,0,0.0
581,nkuHcz6bqCc,https://www.youtube.com/watch?v=nkuHcz6bqCc,0,0,0,0,0,0,0,0,0.0
582,1Jv-AuqJ2cs,https://www.youtube.com/watch?v=1Jv-AuqJ2cs,0,0,0,0,0,0,0,0,0.0
583,U-2H4T3W5pU,https://www.youtube.com/watch?v=U-2H4T3W5pU,0,0,0,0,0,0,0,0,0.0
584,A0TPr7i5Jtw,https://www.youtube.com/watch?v=A0TPr7i5Jtw,0,0,0,0,0,0,0,0,0.0
585,cQk6z4XitnA,https://www.youtube.com/watch?v=cQk6z4XitnA,0,0,0,0,0,0,0,0,0.0
586,lWTSoMDygtI,https://www.youtube.com/watch?v=lWTSoMDygtI,0,0,0,0,0,0,0,0,0.0
587,OvqLKbfzpGw,https://www.youtube.com/watch?v=OvqLKbfzpGw,0,0,0,0,0,0,0,0,0.0
588,-Q4vYZsNo1k,https://www.youtube.com/watch?v=-Q4vYZsNo1k,0,0,0,0,0,0,0,0,0.0
589,N7Zfan2QhpE,https://www.youtube.com/watch?v=N7Zfan2QhpE,0,0,0,0,0,0,0,0,0.0
590,dqMT9sb5GAw,https://www.youtube.com/watch?v=dqMT9sb5GAw,0,0,0,0,0,0,0,0,0.0
591,9XtlUo65PU4,https://www.youtube.com/watch?v=9XtlUo65PU4,0,0,0,0,0,0,0,0,0.0
592,38-BCniDRao,https://www.youtube.com/watch?v=38-BCniDRao,0,0,0,0,0,0,0,0,0.0
593,6q4N-yOI2bc,https://www.youtube.com/watch?v=6q4N-yOI2bc,0,0,0,0,0,0,0,0,0.0
594,UrQy2QSzUnY,https://www.youtube.com/watch?v=UrQy2QSzUnY,0,1,0,0,0,0,0,0,1.0
595,c5MzlSOw5dc,https://www.youtube.com/watch?v=c5MzlSOw5dc,0,0,0,0,0,0,0,0,0.0
596,uNl9eC-71jo,https://www.youtube.com/watch?v=uNl9eC-71jo,0,0,0,0,0,0,0,0,0.0
597,iIdXSt99X1Q,https://www.youtube.com/watch?v=iIdXSt99X1Q,0,0,0,0,0,0,0,0,0.0
598,OOZnpAJN9KQ,https://www.youtube.com/watch?v=OOZnpAJN9KQ,0,0,0,0,0,0,0,0,0.0
599,e6w9nSsnQM0,https://www.youtube.com/watch?v=e6w9nSsnQM0,0,0,0,0,0,0,0,0,0.0
600,EMf22IQgomw,https://www.youtube.com/watch?v=EMf22IQgomw,0,0,0,0,0,0,0,0,0.0
601,jhW7VC22F60,https://www.youtube.com/watch?v=jhW7VC22F60,0,0,0,0,0,0,0,0,0.0
602,kkKmAkZta7k,https://www.youtube.com/watch?v=kkKmAkZta7k,0,0,0,0,0,0,0,0,0.0
603,CXdHRfXjgrM,https://www.youtube.com/watch?v=CXdHRfXjgrM,0,0,0,0,0,0,0,0,0.0
604,Y_tReYTzgBQ,https://www.youtube.com/watch?v=Y_tReYTzgBQ,0,0,0,0,0,0,0,0,0.0
605,YoLXUq1jcmk,https://www.youtube.com/watch?v=YoLXUq1jcmk,0,0,0,0,0,0,0,0,0.0
606,EVYVgv8-VAQ,https://www.youtube.com/watch?v=EVYVgv8-VAQ,0,0,0,0,0,0,0,0,0.0
607,K-pzHKQiGJE,https://www.youtube.com/watch?v=K-pzHKQiGJE,0,0,0,0,0,0,0,0,0.0
608,-RtPjGczrCs,https://www.youtube.com/watch?v=-RtPjGczrCs,0,0,0,0,0,0,0,0,0.0
609,LBL8Wqqf_Cs,https://www.youtube.com/watch?v=LBL8Wqqf_Cs,0,0,0,0,0,0,0,0,0.0
610,iKTZKslZzOk,https://www.youtube.com/watch?v=iKTZKslZzOk,0,0,0,0,0,0,0,0,0.0
611,YEHyUqCDcnE,https://www.youtube.com/watch?v=YEHyUqCDcnE,0,0,0,0,0,0,0,0,0.0
612,eB9HVFE8LMM,https://www.youtube.com/watch?v=eB9HVFE8LMM,0,0,0,0,0,0,0,0,0.0
613,g6u9SAlK7ms,https://www.youtube.com/watch?v=g6u9SAlK7ms,0,0,0,0,0,0,0,0,0.0
614,SjuKSj3N2As,https://www.youtube.com/watch?v=SjuKSj3N2As,0,0,0,0,0,0,0,0,0.0
615,ieL8-T9Ndts,https://www.youtube.com/watch?v=ieL8-T9Ndts,0,0,0,0,0,0,0,0,0.0
616,lWGSkm2J7Oc,https://www.youtube.com/watch?v=lWGSkm2J7Oc,0,0,0,0,0,0,0,0,0.0
617,goYweX3TOTc,https://www.youtube.com/watch?v=goYweX3TOTc,0,0,0,0,0,0,0,0,0.0
618,Jg13kOqzb_8,https://www.youtube.com/watch?v=Jg13kOqzb_8,0,0,0,0,0,0,0,0,0.0
619,fQfgVSVeUHI,https://www.youtube.com/watch?v=fQfgVSVeUHI,0,0,0,0,0,0,0,0,0.0
620,TRn8vFOimXc,https://www.youtube.com/watch?v=TRn8vFOimXc,0,-1,0,-1,-1,-1,0,0,-1.0
621,2RSD0X_wTq8,https://www.youtube.com/watch?v=2RSD0X_wTq8,-1,-1,-1,-1,-1,-1,0,0,-1.0
622,SmPOtNZw2DI,https://www.youtube.com/watch?v=SmPOtNZw2DI,0,0,0,0,0,0,0,0,0.0
623,rFN9Oyy5UxE,https://www.youtube.com/watch?v=rFN9Oyy5UxE,0,0,0,0,0,0,0,0,0.0
624,7xTT37iSnrk,https://www.youtube.com/watch?v=7xTT37iSnrk,0,0,0,0,0,0,0,0,0.0
625,9a9Y5R1UHd4,https://www.youtube.com/watch?v=9a9Y5R1UHd4,0,0,0,0,0,0,0,0,0.0
626,BB0jRslVKRI,https://www.youtube.com/watch?v=BB0jRslVKRI,0,0,0,0,0,0,0,0,0.0
627,Y_BhsTfPxhw,https://www.youtube.com/watch?v=Y_BhsTfPxhw,0,0,0,0,0,0,0,0,0.0
628,w_hn-RaBPnw,https://www.youtube.com/watch?v=w_hn-RaBPnw,0,0,0,0,0,0,0,0,0.0
629,jxj0KKgnyZU,https://www.youtube.com/watch?v=jxj0KKgnyZU,0,0,0,0,0,0,0,0,0.0
630,cv8FsLK4JgM,https://www.youtube.com/watch?v=cv8FsLK4JgM,0,0,0,0,0,0,0,0,0.0
631,FsWEoXHAYu4,https://www.youtube.com/watch?v=FsWEoXHAYu4,0,0,0,0,0,0,0,0,0.0
632,GQHV9nsriuE,https://www.youtube.com/watch?v=GQHV9nsriuE,0,0,0,0,0,0,0,0,0.0
633,DpKIo2-AZ2k,https://www.youtube.com/watch?v=DpKIo2-AZ2k,0,0,0,0,0,0,0,0,0.0
634,mNKdhZhB16o,https://www.youtube.com/watch?v=mNKdhZhB16o,0,0,0,0,0,0,0,0,0.0
635,Dbv8nB8p5j0,https://www.youtube.com/watch?v=Dbv8nB8p5j0,0,0,0,0,0,0,0,0,0.0
636,c_ausTadF0A,https://www.youtube.com/watch?v=c_ausTadF0A,0,0,0,0,0,0,0,0,0.0
637,grUnZYs5or4,https://www.youtube.com/watch?v=grUnZYs5or4,0,0,0,0,0,0,0,0,0.0
638,GWAtJWpGidg,https://www.youtube.com/watch?v=GWAtJWpGidg,0,0,0,0,0,0,0,0,0.0
639,jCScgpa0-Og,https://www.youtube.com/watch?v=jCScgpa0-Og,0,0,0,0,0,0,0,0,0.0
640,dVgLyNOfcDA,https://www.youtube.com/watch?v=dVgLyNOfcDA,0,0,0,0,0,0,0,0,0.0
641,LAXy5bPHcsA,https://www.youtube.com/watch?v=LAXy5bPHcsA,0,0,0,0,0,0,0,0,0.0
642,qeIm6CeenAg,https://www.youtube.com/watch?v=qeIm6CeenAg,0,0,0,0,0,0,0,0,0.0
643,xyM3VPy2UxU,https://www.youtube.com/watch?v=xyM3VPy2UxU,0,0,0,0,0,0,0,0,0.0
644,j24QY9aP8f0,https://www.youtube.com/watch?v=j24QY9aP8f0,0,0,0,0,0,0,0,0,0.0
645,h2Mq47XzeLE,https://www.youtube.com/watch?v=h2Mq47XzeLE,0,0,0,0,0,0,0,0,0.0
646,bEIof86Tuzo,https://www.youtube.com/watch?v=bEIof86Tuzo,0,0,0,0,0,0,0,0,0.0
647,P8d_HeJFlso,https://www.youtube.com/watch?v=P8d_HeJFlso,0,0,0,0,0,0,0,0,0.0
648,izNEEG9b070,https://www.youtube.com/watch?v=izNEEG9b070,0,0,0,0,0,0,0,0,0.0
649,wdnKYuqjYCw,https://www.youtube.com/watch?v=wdnKYuqjYCw,0,0,0,0,0,0,0,0,0.0
650,EXiR6z1TWbs,https://www.youtube.com/watch?v=EXiR6z1TWbs,0,0,0,0,0,0,0,0,0.0
651,JwRcACmiveg,https://www.youtube.com/watch?v=JwRcACmiveg,0,0,0,0,0,0,0,0,0.0
652,uYgSBYd3viQ,https://www.youtube.com/watch?v=uYgSBYd3viQ,0,0,0,0,0,0,0,0,0.0
653,CUpgVvPgkn0,https://www.youtube.com/watch?v=CUpgVvPgkn0,0,0,0,0,0,0,0,0,0.0
654,rQFIOczFnr8,https://www.youtube.com/watch?v=rQFIOczFnr8,0,0,0,0,0,0,0,0,0.0
655,opJtCXdPsoo,https://www.youtube.com/watch?v=opJtCXdPsoo,0,0,0,0,0,0,0,0,0.0
656,dJhUTfbAZpY,https://www.youtube.com/watch?v=dJhUTfbAZpY,0,0,0,0,0,0,0,0,0.0
657,m42BqH4ZHqs,https://www.youtube.com/watch?v=m42BqH4ZHqs,0,0,0,0,0,0,0,0,0.0
658,o1FUfeDkIss,https://www.youtube.com/watch?v=o1FUfeDkIss,0,0,0,0,0,0,0,0,0.0
659,OB-_dm2aZ5s,https://www.youtube.com/watch?v=OB-_dm2aZ5s,0,0,0,0,0,0,0,0,0.0
660,RbhalSgKE-g,https://www.youtube.com/watch?v=RbhalSgKE-g,0,0,0,0,0,0,0,0,0.0
661,1-aHVR2_nO4,https://www.youtube.com/watch?v=1-aHVR2_nO4,0,0,0,0,0,0,0,0,0.0
662,W3RjTyNF13Q,https://www.youtube.com/watch?v=W3RjTyNF13Q,0,0,0,0,0,0,0,0,0.0
663,qEJHDGf6OeE,https://www.youtube.com/watch?v=qEJHDGf6OeE,0,0,0,0,0,0,0,0,0.0
664,YELau8UXEi4,https://www.youtube.com/watch?v=YELau8UXEi4,0,-1,0,0,0,0,0,0,-1.0
665,uW4DW3BNDm4,https://www.youtube.com/watch?v=uW4DW3BNDm4,0,0,0,0,0,0,0,0,0.0
666,MGtu6hb-Tes,https://www.youtube.com/watch?v=MGtu6hb-Tes,0,0,0,0,0,0,0,0,0.0
667,H5W1tpG9cL0,https://www.youtube.com/watch?v=H5W1tpG9cL0,0,1,0,-1,0,-1,0,0,1.0
668,-I_Lche2otU,https://www.youtube.com/watch?v=-I_Lche2otU,0,1,0,-1,0,0,0,0,1.0
669,-wRzWnAYrp4,https://www.youtube.com/watch?v=-wRzWnAYrp4,0,-1,0,-1,0,0,0,0,-1.0
670,AhTkKS5FLPM,https://www.youtube.com/watch?v=AhTkKS5FLPM,0,0,0,0,0,0,0,0,0.0
671,NWYZKhq2qAk,https://www.youtube.com/watch?v=NWYZKhq2qAk,0,0,0,0,0,0,0,0,0.0
672,Nfm27EQ5kBc,https://www.youtube.com/watch?v=Nfm27EQ5kBc,0,0,0,0,0,0,0,0,0.0
673,0rywuCm7S9k,https://www.youtube.com/watch?v=0rywuCm7S9k,0,0,0,0,0,0,0,0,0.0
674,zZZxidOJDSE,https://www.youtube.com/watch?v=zZZxidOJDSE,0,0,0,0,0,0,0,0,0.0
675,fznMq1MF1YM,https://www.youtube.com/watch?v=fznMq1MF1YM,0,0,0,0,0,0,0,0,0.0
676,K6TAiqfvHiw,https://www.youtube.com/watch?v=K6TAiqfvHiw,0,0,0,0,0,0,0,0,0.0
677,7tUQtY1xh58,https://www.youtube.com/watch?v=7tUQtY1xh58,0,0,0,0,0,0,0,0,0.0
678,5AdYVpRqPEA,https://www.youtube.com/watch?v=5AdYVpRqPEA,0,0,0,0,0,0,0,0,0.0
679,yGy0gnFS70E,https://www.youtube.com/watch?v=yGy0gnFS70E,0,0,0,0,0,0,0,0,0.0
680,4ExkZpG8BxU,https://www.youtube.com/watch?v=4ExkZpG8BxU,0,0,0,0,0,0,0,0,0.0
681,H8YPi0sjKm4,https://www.youtube.com/watch?v=H8YPi0sjKm4,0,0,0,0,0,0,0,0,0.0
682,bkmjEFfvHU4,https://www.youtube.com/watch?v=bkmjEFfvHU4,0,0,0,0,0,0,0,0,0.0
683,EntBIp7KAcQ,https://www.youtube.com/watch?v=EntBIp7KAcQ,0,0,0,0,0,0,0,0,0.0
684,rRf8yXzkxTI,https://www.youtube.com/watch?v=rRf8yXzkxTI,0,-1,0,-1,0,0,0,0,-1.0
